order_id,symbol,side_label,side_code,order_event_ts_utc8,order_event_ts_utc,order_stage,order_model,size,entry_price,linked_decision_log_id,linked_decision_stage,linked_decision_ts_utc8,linked_decision_ts_utc,linked_action,linked_reason,linked_selected_over_corrected,match_type
709951351949361395,cmt_ltcusdt,OPEN_LONG,1,2026-01-24T22:39:52.628+08:00,2026-01-24T14:39:52.628Z,Execution,SDM:momentum,0.5,68.74,f8ac7999-1fce-4df4-9669-a1cda9c7eb97,Decision Making,2026-01-24T22:39:51.522+08:00,2026-01-24T14:39:51.522Z,LONG,,,nearest_decision_symbol
710099572831027443,cmt_solusdt,OPEN_SHORT,2,2026-01-25T08:28:51.247+08:00,2026-01-25T00:28:51.247Z,Execution,SDM:momentum,0.2,126.98,f1a056be-1e43-46ec-9cf4-dc08f74b49c6,Decision Making,2026-01-25T08:28:50.081+08:00,2026-01-25T00:28:50.081Z,SHORT,,,nearest_decision_symbol
712689577822781683,cmt_solusdt,OPEN_SHORT,2,2026-02-01T12:00:36.555+08:00,2026-02-01T04:00:36.555Z,Execution,SDM:momentum,0.1,104.85,e09e23a0-2c7e-447a-8c78-890a9dbe5f6f,Decision Making,2026-02-01T12:00:35.413+08:00,2026-02-01T04:00:35.413Z,SHORT,,,nearest_decision_symbol
713032482416492787,cmt_xrpusdt,OPEN_SHORT,2,2026-02-02T10:43:11.379+08:00,2026-02-02T02:43:11.379Z,Execution,SDM:momentum,10.0,1.5949,c556ca1b-8b70-4bae-9e39-3fb935e915b5,Decision Making,2026-02-02T10:43:10.807+08:00,2026-02-02T02:43:10.807Z,SHORT,,,nearest_decision_symbol
713032496761012467,cmt_adausdt,OPEN_SHORT,2,2026-02-02T10:43:14.799+08:00,2026-02-02T02:43:14.799Z,Execution,SDM:momentum,40.0,0.2889,e299421b-e0c7-41a7-b227-a82a9ab6bb18,Decision Making,2026-02-02T10:43:14.234+08:00,2026-02-02T02:43:14.234Z,SHORT,,,nearest_decision_symbol
713032510975508723,cmt_bnbusdt,OPEN_SHORT,2,2026-02-02T10:43:18.188+08:00,2026-02-02T02:43:18.188Z,Execution,SDM:momentum,0.1,762.97,e2406a91-9b81-43c0-86db-d958936f93cf,Decision Making,2026-02-02T10:43:17.599+08:00,2026-02-02T02:43:17.599Z,SHORT,,,nearest_decision_symbol
713032525169033459,cmt_ltcusdt,OPEN_SHORT,2,2026-02-02T10:43:21.572+08:00,2026-02-02T02:43:21.572Z,Execution,SDM:momentum,0.2,59.1,de2b45ba-c21d-4826-9104-b79e12608168,Decision Making,2026-02-02T10:43:21.019+08:00,2026-02-02T02:43:21.019Z,SHORT,,,nearest_decision_symbol
713032539492581619,cmt_btcusdt,OPEN_SHORT,2,2026-02-02T10:43:24.987+08:00,2026-02-02T02:43:24.987Z,Execution,SDM:momentum,0.001,77009.0,af2162cf-eb8a-4ffc-931e-6336e3e4e709,Decision Making,2026-02-02T10:43:24.421+08:00,2026-02-02T02:43:24.421Z,SHORT,,,nearest_decision_symbol
713032553749020915,cmt_ethusdt,OPEN_SHORT,2,2026-02-02T10:43:28.386+08:00,2026-02-02T02:43:28.386Z,Execution,SDM:momentum,0.01,2277.41,aff424cb-69fe-4374-a946-2df57c709f94,Decision Making,2026-02-02T10:43:27.813+08:00,2026-02-02T02:43:27.813Z,SHORT,,,nearest_decision_symbol
713032568525553907,cmt_dogeusdt,OPEN_SHORT,2,2026-02-02T10:43:31.913+08:00,2026-02-02T02:43:31.913Z,Execution,SDM:momentum,100.0,0.10412,cec39060-c383-4bad-91eb-8d7ba21dda3a,Decision Making,2026-02-02T10:43:31.310+08:00,2026-02-02T02:43:31.310Z,SHORT,,,nearest_decision_symbol
715027400227816179,cmt_solusdt,OPEN_SHORT,2,2026-02-07T22:50:16.846+08:00,2026-02-07T14:50:16.846Z,Execution,SDM:momentum,0.3,85.68,a5cacbcc-a488-4f0d-ac71-03a503624b91,Decision Making,2026-02-07T22:50:16.265+08:00,2026-02-07T14:50:16.265Z,SHORT,,,nearest_decision_symbol
715027414538781427,cmt_dogeusdt,OPEN_SHORT,2,2026-02-07T22:50:20.258+08:00,2026-02-07T14:50:20.258Z,Execution,SDM:momentum,300.0,0.0956,87fb93d3-0e66-476f-b92a-61562d7a5cab,Decision Making,2026-02-07T22:50:19.688+08:00,2026-02-07T14:50:19.688Z,SHORT,,,nearest_decision_symbol
715027428916855539,cmt_xrpusdt,OPEN_SHORT,2,2026-02-07T22:50:23.687+08:00,2026-02-07T14:50:23.687Z,Execution,SDM:momentum,20.0,1.3963,4f1fef92-d5d1-47ea-9a8b-0e692e53cc98,Decision Making,2026-02-07T22:50:23.104+08:00,2026-02-07T14:50:23.104Z,SHORT,,,nearest_decision_symbol
715027443215237875,cmt_adausdt,OPEN_SHORT,2,2026-02-07T22:50:27.093+08:00,2026-02-07T14:50:27.093Z,Execution,SDM:momentum,110.0,0.269,52ca4fe9-cfaf-467d-a4d1-62cd195baf1c,Decision Making,2026-02-07T22:50:26.517+08:00,2026-02-07T14:50:26.517Z,SHORT,,,nearest_decision_symbol
715027457891107571,cmt_bnbusdt,OPEN_SHORT,2,2026-02-07T22:50:30.607+08:00,2026-02-07T14:50:30.607Z,Execution,SDM:momentum,0.1,635.82,957780c3-2924-4d8e-b48d-e458720aad77,Decision Making,2026-02-07T22:50:30.011+08:00,2026-02-07T14:50:30.011Z,SHORT,,,nearest_decision_symbol
715027472638280435,cmt_ltcusdt,OPEN_SHORT,2,2026-02-07T22:50:34.111+08:00,2026-02-07T14:50:34.111Z,Execution,SDM:momentum,0.5,53.72,6caeafa0-4e73-4a6e-8602-95138ef89b77,Decision Making,2026-02-07T22:50:33.507+08:00,2026-02-07T14:50:33.507Z,SHORT,,,nearest_decision_symbol
715027487242846963,cmt_btcusdt,OPEN_SHORT,2,2026-02-07T22:50:37.591+08:00,2026-02-07T14:50:37.591Z,Execution,SDM:momentum,0.001,68585.3,64b7d1ec-5431-4b2e-8dc8-a875955cac31,Decision Making,2026-02-07T22:50:37.013+08:00,2026-02-07T14:50:37.013Z,SHORT,,,nearest_decision_symbol
715027501583172339,cmt_ethusdt,OPEN_SHORT,2,2026-02-07T22:50:41.011+08:00,2026-02-07T14:50:41.011Z,Execution,SDM:momentum,0.01,2018.55,a2d0b979-5ef9-45e7-8058-5adf89c6d2f5,Decision Making,2026-02-07T22:50:40.443+08:00,2026-02-07T14:50:40.443Z,SHORT,,,nearest_decision_symbol
715028873380627187,cmt_btcusdt,OPEN_SHORT,2,2026-02-07T22:56:08.063+08:00,2026-02-07T14:56:08.063Z,Execution,SDM:momentum,0.001,68532.6,dae10415-7832-40e4-be52-51c63ed369d0,Decision Making,2026-02-07T22:56:07.479+08:00,2026-02-07T14:56:07.479Z,SHORT,,,nearest_decision_symbol
715170389268890355,cmt_solusdt,OPEN_SHORT,2,2026-02-08T08:18:28.093+08:00,2026-02-08T00:18:28.093Z,Order Execution,SDM:momentum,0.3,87.23,8e39f12d-4338-4aeb-862b-1bd5f8e56e65,Decision Making,2026-02-08T08:18:27.509+08:00,2026-02-08T00:18:27.509Z,SHORT,,,nearest_decision_symbol
715170404531962611,cmt_dogeusdt,OPEN_SHORT,2,2026-02-08T08:18:31.735+08:00,2026-02-08T00:18:31.735Z,Order Execution,SDM:momentum,300.0,0.09785,c491d31b-bfc5-4c36-ae2c-566035e46bfb,Decision Making,2026-02-08T08:18:31.097+08:00,2026-02-08T00:18:31.097Z,SHORT,,,nearest_decision_symbol
715170419954418419,cmt_xrpusdt,OPEN_SHORT,2,2026-02-08T08:18:35.412+08:00,2026-02-08T00:18:35.412Z,Order Execution,SDM:momentum,20.0,1.4195,21d3974a-0caa-4da3-9174-eac583655a17,Decision Making,2026-02-08T08:18:34.829+08:00,2026-02-08T00:18:34.829Z,SHORT,,,nearest_decision_symbol
715170435049718515,cmt_adausdt,OPEN_SHORT,2,2026-02-08T08:18:39.022+08:00,2026-02-08T00:18:39.022Z,Order Execution,SDM:momentum,110.0,0.2716,4b25a9f2-b1fd-4288-b980-1cd0b0bba144,Decision Making,2026-02-08T08:18:38.392+08:00,2026-02-08T00:18:38.392Z,SHORT,,,nearest_decision_symbol
715170450958713587,cmt_bnbusdt,OPEN_SHORT,2,2026-02-08T08:18:42.812+08:00,2026-02-08T00:18:42.812Z,Order Execution,SDM:momentum,0.1,647.32,720c1168-2044-4a47-966b-3500d103af77,Decision Making,2026-02-08T08:18:42.129+08:00,2026-02-08T00:18:42.129Z,SHORT,,,nearest_decision_symbol
715170466037236467,cmt_ltcusdt,OPEN_SHORT,2,2026-02-08T08:18:46.398+08:00,2026-02-08T00:18:46.398Z,Order Execution,SDM:momentum,0.5,55.02,dc2b872f-7dbc-42e7-9c79-8ca35bd41be6,Exit Decision,2026-02-08T08:18:47.841+08:00,2026-02-08T00:18:47.841Z,,,,exact_order_id
715170466037236467,cmt_ltcusdt,UNKNOWN,,2026-02-08T08:18:47.841+08:00,2026-02-08T00:18:47.841Z,Exit Decision,PositionMonitor,0.5,55.02,dc2b872f-7dbc-42e7-9c79-8ca35bd41be6,Exit Decision,2026-02-08T08:18:47.841+08:00,2026-02-08T00:18:47.841Z,,,,exact_order_id
715170482030117619,cmt_btcusdt,OPEN_SHORT,2,2026-02-08T08:18:50.209+08:00,2026-02-08T00:18:50.209Z,Order Execution,SDM:momentum,0.001,69206.8,b63d8b05-55b4-4b2e-ae21-e6b4203a896b,Decision Making,2026-02-08T08:18:49.587+08:00,2026-02-08T00:18:49.587Z,SHORT,,,nearest_decision_symbol
715170497272218355,cmt_ethusdt,OPEN_SHORT,2,2026-02-08T08:18:53.854+08:00,2026-02-08T00:18:53.854Z,Order Execution,SDM:momentum,0.01,2084.81,43b5d7a7-bd12-418c-9bf0-22ab6a470850,Decision Making,2026-02-08T08:18:53.237+08:00,2026-02-08T00:18:53.237Z,SHORT,,,nearest_decision_symbol
715171894172582643,cmt_ltcusdt,OPEN_SHORT,2,2026-02-08T08:24:26.895+08:00,2026-02-08T00:24:26.895Z,Order Execution,SDM:momentum,0.5,54.94,08e8020b-19f8-459e-bbd7-f7fa2b8fbdef,Decision Making,2026-02-08T08:24:26.292+08:00,2026-02-08T00:24:26.292Z,SHORT,,,nearest_decision_symbol
715272238252688115,cmt_solusdt,OPEN_SHORT,2,2026-02-08T15:03:10.796+08:00,2026-02-08T07:03:10.796Z,Order Execution,SDM:momentum,0.3,87.17,1ea1f520-672a-45b9-9584-67e6566c0abf,Decision Making,2026-02-08T15:03:10.164+08:00,2026-02-08T07:03:10.164Z,SHORT,,,nearest_decision_symbol
715272253784195827,cmt_dogeusdt,OPEN_SHORT,2,2026-02-08T15:03:14.500+08:00,2026-02-08T07:03:14.500Z,Order Execution,SDM:momentum,300.0,0.0969,2cfd42e6-eeac-4046-a367-70dce5e73fe9,Decision Making,2026-02-08T15:03:13.848+08:00,2026-02-08T07:03:13.848Z,SHORT,,,nearest_decision_symbol
715272269177291507,cmt_xrpusdt,OPEN_SHORT,2,2026-02-08T15:03:18.157+08:00,2026-02-08T07:03:18.157Z,Order Execution,SDM:momentum,20.0,1.4181,e2cc0aac-ace9-4ef6-ab2f-971b50ca27c9,Decision Making,2026-02-08T15:03:17.525+08:00,2026-02-08T07:03:17.525Z,SHORT,,,nearest_decision_symbol
715272284327117555,cmt_adausdt,OPEN_SHORT,2,2026-02-08T15:03:21.780+08:00,2026-02-08T07:03:21.780Z,Order Execution,SDM:momentum,110.0,0.2704,41c9af2c-f5b3-43b8-9dd2-8383ba399245,Decision Making,2026-02-08T15:03:21.157+08:00,2026-02-08T07:03:21.157Z,SHORT,,,nearest_decision_symbol
715272299976065779,cmt_bnbusdt,OPEN_SHORT,2,2026-02-08T15:03:25.502+08:00,2026-02-08T07:03:25.502Z,Order Execution,SDM:momentum,0.1,640.84,82445ac0-262e-477a-8aa6-deeb25d99df9,Decision Making,2026-02-08T15:03:24.897+08:00,2026-02-08T07:03:24.897Z,SHORT,,,nearest_decision_symbol
715272315910226675,cmt_ltcusdt,OPEN_SHORT,2,2026-02-08T15:03:29.303+08:00,2026-02-08T07:03:29.303Z,Order Execution,SDM:momentum,0.5,55.04,2bfc2b1c-44bd-4ca0-8f12-072d8b03c3b8,Exit Decision,2026-02-08T15:03:30.151+08:00,2026-02-08T07:03:30.151Z,,,,exact_order_id
715272315910226675,cmt_ltcusdt,UNKNOWN,,2026-02-08T15:03:30.151+08:00,2026-02-08T07:03:30.151Z,Exit Decision,PositionMonitor,0.5,55.04,2bfc2b1c-44bd-4ca0-8f12-072d8b03c3b8,Exit Decision,2026-02-08T15:03:30.151+08:00,2026-02-08T07:03:30.151Z,,,,exact_order_id
715272331882136307,cmt_btcusdt,OPEN_SHORT,2,2026-02-08T15:03:33.117+08:00,2026-02-08T07:03:33.117Z,Order Execution,SDM:momentum,0.001,69319.9,582b586c-ed4e-48a7-bf1d-16d0f199db4d,Decision Making,2026-02-08T15:03:32.477+08:00,2026-02-08T07:03:32.477Z,SHORT,,,nearest_decision_symbol
715272347971486451,cmt_ethusdt,OPEN_SHORT,2,2026-02-08T15:03:36.946+08:00,2026-02-08T07:03:36.946Z,Order Execution,SDM:momentum,0.01,2080.13,7daa0ecb-863b-4007-aae0-94fd1fd8b461,Decision Making,2026-02-08T15:03:36.309+08:00,2026-02-08T07:03:36.309Z,SHORT,,,nearest_decision_symbol
715273745278698227,cmt_ltcusdt,OPEN_SHORT,2,2026-02-08T15:09:10.092+08:00,2026-02-08T07:09:10.092Z,Order Execution,SDM:momentum,0.5,54.91,98fbf97c-ef48-4b24-a401-05651d945889,Decision Making,2026-02-08T15:09:09.467+08:00,2026-02-08T07:09:09.467Z,SHORT,,,nearest_decision_symbol
715347959645995763,cmt_solusdt,OPEN_SHORT,2,2026-02-08T20:04:04.168+08:00,2026-02-08T12:04:04.168Z,Order Execution,SDM:momentum,0.3,88.03,db4f2bcc-20d2-4e28-aa0e-b435f0053a6a,Decision Making,2026-02-08T20:04:03.592+08:00,2026-02-08T12:04:03.592Z,SHORT,,,nearest_decision_symbol
715347975378830067,cmt_dogeusdt,OPEN_SHORT,2,2026-02-08T20:04:07.926+08:00,2026-02-08T12:04:07.926Z,Order Execution,SDM:momentum,300.0,0.09805,dff9b466-43d3-443b-bc1c-3454c8a10f93,Decision Making,2026-02-08T20:04:07.318+08:00,2026-02-08T12:04:07.318Z,SHORT,,,nearest_decision_symbol
715347990289580787,cmt_xrpusdt,OPEN_SHORT,2,2026-02-08T20:04:11.481+08:00,2026-02-08T12:04:11.481Z,Order Execution,SDM:momentum,20.0,1.4496,d16f7356-420c-451b-aa52-bae75ae9f404,Decision Making,2026-02-08T20:04:10.882+08:00,2026-02-08T12:04:10.882Z,SHORT,,,nearest_decision_symbol
715348005913363187,cmt_adausdt,OPEN_SHORT,2,2026-02-08T20:04:15.213+08:00,2026-02-08T12:04:15.213Z,Order Execution,SDM:momentum,110.0,0.2737,dcf670db-1781-4071-b78f-2527bf92f5ed,Decision Making,2026-02-08T20:04:14.581+08:00,2026-02-08T12:04:14.581Z,SHORT,,,nearest_decision_symbol
715348021222572787,cmt_bnbusdt,OPEN_SHORT,2,2026-02-08T20:04:18.856+08:00,2026-02-08T12:04:18.856Z,Order Execution,SDM:momentum,0.1,644.4,01a6c273-a8a8-4d14-937e-377cd8f987b6,Decision Making,2026-02-08T20:04:18.253+08:00,2026-02-08T12:04:18.253Z,SHORT,,,nearest_decision_symbol
715348036561142515,cmt_ltcusdt,OPEN_SHORT,2,2026-02-08T20:04:22.510+08:00,2026-02-08T12:04:22.510Z,Order Execution,SDM:momentum,0.5,55.33,b105db72-c5af-46e9-8dbf-da8d97eb5dea,Exit Decision,2026-02-08T20:04:24.060+08:00,2026-02-08T12:04:24.060Z,,,,exact_order_id
715348036561142515,cmt_ltcusdt,UNKNOWN,,2026-02-08T20:04:24.060+08:00,2026-02-08T12:04:24.060Z,Exit Decision,PositionMonitor,0.5,55.33,b105db72-c5af-46e9-8dbf-da8d97eb5dea,Exit Decision,2026-02-08T20:04:24.060+08:00,2026-02-08T12:04:24.060Z,,,,exact_order_id
715350872187470579,cmt_ltcusdt,OPEN_SHORT,2,2026-02-08T20:15:38.580+08:00,2026-02-08T12:15:38.580Z,Order Execution,SDM:momentum,0.5,55.24,1ed36bc2-432a-4443-84c3-6ac867799351,Decision Making,2026-02-08T20:15:37.970+08:00,2026-02-08T12:15:37.970Z,SHORT,,,nearest_decision_symbol
715375924081591027,cmt_solusdt,OPEN_SHORT,2,2026-02-08T21:55:11.422+08:00,2026-02-08T13:55:11.422Z,Order Execution,SDM:momentum,0.3,88.36,faf1810d-252a-4ea8-8e97-f796b6aa06cd,Decision Making,2026-02-08T21:55:10.793+08:00,2026-02-08T13:55:10.793Z,SHORT,,,nearest_decision_symbol
715375942314230515,cmt_dogeusdt,OPEN_SHORT,2,2026-02-08T21:55:15.761+08:00,2026-02-08T13:55:15.761Z,Order Execution,SDM:momentum,300.0,0.09818,d79fbd7b-9603-42aa-9977-1fb3128ec537,Decision Making,2026-02-08T21:55:15.171+08:00,2026-02-08T13:55:15.171Z,SHORT,,,nearest_decision_symbol
715375960483955443,cmt_xrpusdt,OPEN_SHORT,2,2026-02-08T21:55:20.092+08:00,2026-02-08T13:55:20.092Z,Order Execution,SDM:momentum,20.0,1.4595,9bfd9cf5-4e3d-46a1-8358-0940e984c358,Decision Making,2026-02-08T21:55:19.487+08:00,2026-02-08T13:55:19.487Z,SHORT,,,nearest_decision_symbol
715375978808869619,cmt_adausdt,OPEN_SHORT,2,2026-02-08T21:55:24.460+08:00,2026-02-08T13:55:24.460Z,Order Execution,SDM:momentum,110.0,0.2736,6fe99d54-664b-4df9-a704-4d89c22ae9e1,Decision Making,2026-02-08T21:55:23.832+08:00,2026-02-08T13:55:23.832Z,SHORT,,,nearest_decision_symbol
715375997238641395,cmt_bnbusdt,OPEN_SHORT,2,2026-02-08T21:55:28.865+08:00,2026-02-08T13:55:28.865Z,Order Execution,SDM:momentum,0.1,644.02,8ab47e15-e783-419e-9bd2-29d0a119a50b,Decision Making,2026-02-08T21:55:28.221+08:00,2026-02-08T13:55:28.221Z,SHORT,,,nearest_decision_symbol
715376015446115059,cmt_ltcusdt,OPEN_SHORT,2,2026-02-08T21:55:33.205+08:00,2026-02-08T13:55:33.205Z,Order Execution,SDM:momentum,0.5,55.16,36d35a3b-d6b7-457a-af05-92cdfbd62bc8,Exit Decision,2026-02-08T21:55:37.024+08:00,2026-02-08T13:55:37.024Z,,,,exact_order_id
715376015446115059,cmt_ltcusdt,UNKNOWN,,2026-02-08T21:55:37.024+08:00,2026-02-08T13:55:37.024Z,Exit Decision,PositionMonitor,0.5,55.16,36d35a3b-d6b7-457a-af05-92cdfbd62bc8,Exit Decision,2026-02-08T21:55:37.024+08:00,2026-02-08T13:55:37.024Z,,,,exact_order_id
715377510069568243,cmt_btcusdt,OPEN_SHORT,2,2026-02-08T22:01:29.543+08:00,2026-02-08T14:01:29.543Z,Order Execution,SDM:momentum,0.001,71397.6,1b404f36-3beb-4606-9008-d514326ad1a2,Decision Making,2026-02-08T22:01:28.954+08:00,2026-02-08T14:01:28.954Z,SHORT,,,nearest_decision_symbol
715378947751150323,cmt_ltcusdt,OPEN_SHORT,2,2026-02-08T22:07:12.323+08:00,2026-02-08T14:07:12.323Z,Order Execution,SDM:momentum,0.5,55.29,711dddfd-ab53-49e1-875f-041c1893a100,Exit Decision,2026-02-08T22:07:13.704+08:00,2026-02-08T14:07:13.704Z,,,,exact_order_id
715378947751150323,cmt_ltcusdt,UNKNOWN,,2026-02-08T22:07:13.704+08:00,2026-02-08T14:07:13.704Z,Exit Decision,PositionMonitor,0.5,55.29,711dddfd-ab53-49e1-875f-041c1893a100,Exit Decision,2026-02-08T22:07:13.704+08:00,2026-02-08T14:07:13.704Z,,,,exact_order_id
715380320941114099,cmt_ltcusdt,OPEN_SHORT,2,2026-02-08T22:12:39.706+08:00,2026-02-08T14:12:39.706Z,Order Execution,SDM:momentum,0.5,55.33,675b219e-e915-4709-a3f5-8c79daf7562b,Decision Making,2026-02-08T22:12:39.115+08:00,2026-02-08T14:12:39.115Z,SHORT,,,nearest_decision_symbol
715399055668151027,cmt_ethusdt,OPEN_SHORT,2,2026-02-08T23:27:06.422+08:00,2026-02-08T15:27:06.422Z,Order Execution,SDM:momentum,0.01,2102.29,c8b5345f-28bb-4f0d-a229-770a8a0b260a,Decision Making,2026-02-08T23:27:05.788+08:00,2026-02-08T15:27:05.788Z,SHORT,,,nearest_decision_symbol
715433173080605427,cmt_solusdt,OPEN_SHORT,2,2026-02-09T01:42:40.649+08:00,2026-02-08T17:42:40.649Z,Order Execution,SDM:momentum,0.3,86.86,25e62313-a25e-4405-bb41-82ea5deba2c2,Decision Making,2026-02-09T01:42:39.973+08:00,2026-02-08T17:42:39.973Z,SHORT,,,nearest_decision_symbol
715433189073486579,cmt_dogeusdt,OPEN_SHORT,2,2026-02-09T01:42:44.453+08:00,2026-02-08T17:42:44.453Z,Order Execution,SDM:momentum,300.0,0.09631,a845b466-8ed9-44af-8924-29cc2cd8875e,Decision Making,2026-02-09T01:42:43.806+08:00,2026-02-08T17:42:43.806Z,SHORT,,,nearest_decision_symbol
715433214381916915,cmt_adausdt,OPEN_SHORT,2,2026-02-09T01:42:50.484+08:00,2026-02-08T17:42:50.484Z,Order Execution,SDM:momentum,110.0,0.2704,4310ab12-f189-4c0e-873e-f8a7ef4c6a4d,Decision Making,2026-02-09T01:42:49.898+08:00,2026-02-08T17:42:49.898Z,SHORT,,,nearest_decision_symbol
715433229942784755,cmt_bnbusdt,OPEN_SHORT,2,2026-02-09T01:42:54.198+08:00,2026-02-08T17:42:54.198Z,Order Execution,SDM:momentum,0.1,638.69,416e4c78-2ed1-4b44-9fec-24d1674c5d3f,Decision Making,2026-02-09T01:42:53.586+08:00,2026-02-08T17:42:53.586Z,SHORT,,,nearest_decision_symbol
715433245717562099,cmt_ltcusdt,OPEN_SHORT,2,2026-02-09T01:42:57.966+08:00,2026-02-08T17:42:57.966Z,Order Execution,SDM:momentum,0.5,54.28,abad82b0-386e-436b-8036-35abf91d697b,Exit Decision,2026-02-09T01:42:59.095+08:00,2026-02-08T17:42:59.095Z,,,,exact_order_id
715433245717562099,cmt_ltcusdt,UNKNOWN,,2026-02-09T01:42:59.095+08:00,2026-02-08T17:42:59.095Z,Exit Decision,PositionMonitor,0.5,54.28,abad82b0-386e-436b-8036-35abf91d697b,Exit Decision,2026-02-09T01:42:59.095+08:00,2026-02-08T17:42:59.095Z,,,,exact_order_id
715434692601447155,cmt_ltcusdt,OPEN_SHORT,2,2026-02-09T01:48:42.920+08:00,2026-02-08T17:48:42.920Z,Order Execution,SDM:momentum,0.5,54.31,b0af4f95-603b-43b3-9c84-4721ad6e93f3,Decision Making,2026-02-09T01:48:42.288+08:00,2026-02-08T17:48:42.288Z,SHORT,,,nearest_decision_symbol
715461678073905907,cmt_solusdt,OPEN_SHORT,2,2026-02-09T03:35:56.767+08:00,2026-02-08T19:35:56.767Z,Order Execution,SDM:momentum,0.3,88.02,2fcf9290-a06a-484c-92f9-f19b7ea5472e,Decision Making,2026-02-09T03:35:56.087+08:00,2026-02-08T19:35:56.087Z,SHORT,,,nearest_decision_symbol
715461695849366259,cmt_dogeusdt,OPEN_SHORT,2,2026-02-09T03:36:00.997+08:00,2026-02-08T19:36:00.997Z,Order Execution,SDM:momentum,300.0,0.0973,2ca3afc5-0a92-4fbb-b8ff-43d619b944c2,Decision Making,2026-02-09T03:36:00.413+08:00,2026-02-08T19:36:00.413Z,SHORT,,,nearest_decision_symbol
715461727675745011,cmt_adausdt,OPEN_SHORT,2,2026-02-09T03:36:08.593+08:00,2026-02-08T19:36:08.593Z,Order Execution,SDM:momentum,110.0,0.2736,ddaa6531-7e2a-4e08-9e8c-2076a4b16e83,Decision Making,2026-02-09T03:36:07.954+08:00,2026-02-08T19:36:07.954Z,SHORT,,,nearest_decision_symbol
715461746248123123,cmt_bnbusdt,OPEN_SHORT,2,2026-02-09T03:36:13.015+08:00,2026-02-08T19:36:13.015Z,Order Execution,SDM:momentum,0.1,647.25,600daba9-5bc9-4fe8-8096-d37f16abcdef,Decision Making,2026-02-09T03:36:12.369+08:00,2026-02-08T19:36:12.369Z,SHORT,,,nearest_decision_symbol
715461763545432819,cmt_ltcusdt,OPEN_SHORT,2,2026-02-09T03:36:17.133+08:00,2026-02-08T19:36:17.133Z,Order Execution,SDM:momentum,0.5,54.79,044b6f18-7ee4-487d-bc46-08c656ef05de,Decision Making,2026-02-09T03:36:16.547+08:00,2026-02-08T19:36:16.547Z,SHORT,,,nearest_decision_symbol
715488832635536115,cmt_solusdt,OPEN_SHORT,2,2026-02-09T05:23:50.913+08:00,2026-02-08T21:23:50.913Z,Order Execution,SDM:momentum,0.3,87.21,90945336-ce52-414a-a261-622bad52a784,Decision Making,2026-02-09T05:23:50.278+08:00,2026-02-08T21:23:50.278Z,SHORT,,,nearest_decision_symbol
715488850310333171,cmt_dogeusdt,OPEN_SHORT,2,2026-02-09T05:23:55.127+08:00,2026-02-08T21:23:55.127Z,Order Execution,SDM:momentum,300.0,0.09679,a7cc2a4b-05df-446c-a862-1a74e2633c27,Decision Making,2026-02-09T05:23:54.499+08:00,2026-02-08T21:23:54.499Z,SHORT,,,nearest_decision_symbol
715488881037804275,cmt_adausdt,OPEN_SHORT,2,2026-02-09T05:24:02.450+08:00,2026-02-08T21:24:02.450Z,Order Execution,SDM:momentum,110.0,0.2715,f16370e5-6cf9-4f1f-b80b-c7b5946bc52f,Decision Making,2026-02-09T05:24:01.823+08:00,2026-02-08T21:24:01.823Z,SHORT,,,nearest_decision_symbol
715488898687435507,cmt_bnbusdt,OPEN_SHORT,2,2026-02-09T05:24:06.661+08:00,2026-02-08T21:24:06.661Z,Order Execution,SDM:momentum,0.1,646.01,e25059d4-a81c-4149-90a3-940a168b9a6a,Decision Making,2026-02-09T05:24:06.046+08:00,2026-02-08T21:24:06.046Z,SHORT,,,nearest_decision_symbol
715488916811023091,cmt_ltcusdt,OPEN_SHORT,2,2026-02-09T05:24:10.980+08:00,2026-02-08T21:24:10.980Z,Order Execution,SDM:momentum,0.5,54.47,517b3814-90b1-47d6-a7d9-318327149938,Decision Making,2026-02-09T05:24:10.322+08:00,2026-02-08T21:24:10.322Z,SHORT,,,nearest_decision_symbol
715514451524059891,cmt_btcusdt,OPEN_LONG,1,2026-02-09T07:05:38.929+08:00,2026-02-08T23:05:38.929Z,Order Execution,SDM:momentum,0.001,71831.4,23689056-06a0-4f5f-8cf0-4b8029f8510b,Decision Making,2026-02-09T07:05:38.336+08:00,2026-02-08T23:05:38.336Z,LONG,,,nearest_decision_symbol
715515932864152307,cmt_solusdt,OPEN_SHORT,2,2026-02-09T07:11:32.108+08:00,2026-02-08T23:11:32.108Z,Order Execution,SDM:momentum,0.3,87.91,7a48241f-8f0d-4d3f-a1b2-52a1d233a4bc,Exit Decision,2026-02-09T10:51:51.785+08:00,2026-02-09T02:51:51.785Z,,,,exact_order_id
715515950975156979,cmt_dogeusdt,OPEN_SHORT,2,2026-02-09T07:11:36.437+08:00,2026-02-08T23:11:36.437Z,Order Execution,SDM:momentum,300.0,0.09779,acf506a0-70a0-459d-8275-673de5dc41fb,Decision Making,2026-02-09T07:11:35.785+08:00,2026-02-08T23:11:35.785Z,SHORT,,,nearest_decision_symbol
715515982390493939,cmt_adausdt,OPEN_SHORT,2,2026-02-09T07:11:43.917+08:00,2026-02-08T23:11:43.917Z,Order Execution,SDM:momentum,110.0,0.2727,23440a7b-8d2c-44fa-a6d4-5c99828e4134,Decision Making,2026-02-09T07:11:43.238+08:00,2026-02-08T23:11:43.238Z,SHORT,,,nearest_decision_symbol
